Id,SalePrice
1461,180151.23351648354
1462,180151.23351648354
1463,180151.23351648354
1464,180151.23351648354
1465,180151.23351648354
1466,180151.23351648354
1467,180151.23351648354
1468,180151.23351648354
1469,180151.23351648354
1470,180151.23351648354
1471,180151.23351648354
1472,180151.23351648354
1473,180151.23351648354
1474,180151.23351648354
1475,180151.23351648354
1476,180151.23351648354
1477,180151.23351648354
1478,180151.23351648354
1479,180151.23351648354
1480,180151.23351648354
1481,180151.23351648354
1482,180151.23351648354
1483,180151.23351648354
1484,180151.23351648354
1485,180151.23351648354
1486,180151.23351648354
1487,180151.23351648354
1488,180151.23351648354
1489,180151.23351648354
1490,180151.23351648354
1491,180151.23351648354
1492,180151.23351648354
1493,180151.23351648354
1494,180151.23351648354
1495,180151.23351648354
1496,180151.23351648354
1497,180151.23351648354
1498,180151.23351648354
1499,180151.23351648354
1500,180151.23351648354
1501,180151.23351648354
1502,180151.23351648354
1503,180151.23351648354
1504,180151.23351648354
1505,180151.23351648354
1506,180151.23351648354
1507,180151.23351648354
1508,180151.23351648354
1509,180151.23351648354
1510,180151.23351648354
1511,180151.23351648354
1512,180151.23351648354
1513,180151.23351648354
1514,180151.23351648354
1515,180151.23351648354
1516,180151.23351648354
1517,180151.23351648354
1518,180151.23351648354
1519,180151.23351648354
1520,180151.23351648354
1521,180151.23351648354
1522,180151.23351648354
1523,180151.23351648354
1524,180151.23351648354
1525,180151.23351648354
1526,180151.23351648354
1527,180151.23351648354
1528,180151.23351648354
1529,180151.23351648354
1530,180151.23351648354
1531,180151.23351648354
1532,180151.23351648354
1533,180151.23351648354
1534,180151.23351648354
1535,180151.23351648354
1536,180151.23351648354
1537,180151.23351648354
1538,180151.23351648354
1539,180151.23351648354
1540,180151.23351648354
1541,180151.23351648354
1542,180151.23351648354
1543,180151.23351648354
1544,180151.23351648354
1545,180151.23351648354
1546,180151.23351648354
1547,180151.23351648354
1548,180151.23351648354
1549,180151.23351648354
1550,180151.23351648354
1551,180151.23351648354
1552,180151.23351648354
1553,180151.23351648354
1554,180151.23351648354
1555,180151.23351648354
1556,180151.23351648354
1557,180151.23351648354
1558,180151.23351648354
1559,180151.23351648354
1560,180151.23351648354
1561,180151.23351648354
1562,180151.23351648354
1563,180151.23351648354
1564,180151.23351648354
1565,180151.23351648354
1566,180151.23351648354
1567,180151.23351648354
1568,180151.23351648354
1569,180151.23351648354
1570,180151.23351648354
1571,180151.23351648354
1572,180151.23351648354
1573,180151.23351648354
1574,180151.23351648354
1575,180151.23351648354
1576,180151.23351648354
1577,180151.23351648354
1578,180151.23351648354
1579,180151.23351648354
1580,180151.23351648354
1581,180151.23351648354
1582,180151.23351648354
1583,180151.23351648354
1584,180151.23351648354
1585,180151.23351648354
1586,180151.23351648354
1587,180151.23351648354
1588,180151.23351648354
1589,180151.23351648354
1590,180151.23351648354
1591,180151.23351648354
1592,180151.23351648354
1593,180151.23351648354
1594,180151.23351648354
1595,180151.23351648354
1596,180151.23351648354
1597,180151.23351648354
1598,180151.23351648354
1599,180151.23351648354
1600,180151.23351648354
1601,180151.23351648354
1602,180151.23351648354
1603,180151.23351648354
1604,180151.23351648354
1605,180151.23351648354
1606,180151.23351648354
1607,180151.23351648354
1608,180151.23351648354
1609,180151.23351648354
1610,180151.23351648354
1611,180151.23351648354
1612,180151.23351648354
1613,180151.23351648354
1614,180151.23351648354
1615,180151.23351648354
1616,180151.23351648354
1617,180151.23351648354
1618,180151.23351648354
1619,180151.23351648354
1620,180151.23351648354
1621,180151.23351648354
1622,180151.23351648354
1623,180151.23351648354
1624,180151.23351648354
1625,180151.23351648354
1626,180151.23351648354
1627,180151.23351648354
1628,180151.23351648354
1629,180151.23351648354
1630,180151.23351648354
1631,180151.23351648354
1632,180151.23351648354
1633,180151.23351648354
1634,180151.23351648354
1635,180151.23351648354
1636,180151.23351648354
1637,180151.23351648354
1638,180151.23351648354
1639,180151.23351648354
1640,180151.23351648354
1641,180151.23351648354
1642,180151.23351648354
1643,180151.23351648354
1644,180151.23351648354
1645,180151.23351648354
1646,180151.23351648354
1647,180151.23351648354
1648,180151.23351648354
1649,180151.23351648354
1650,180151.23351648354
1651,180151.23351648354
1652,180151.23351648354
1653,180151.23351648354
1654,180151.23351648354
1655,180151.23351648354
1656,180151.23351648354
1657,180151.23351648354
1658,180151.23351648354
1659,180151.23351648354
1660,180151.23351648354
1661,180151.23351648354
1662,180151.23351648354
1663,180151.23351648354
1664,180151.23351648354
1665,180151.23351648354
1666,180151.23351648354
1667,180151.23351648354
1668,180151.23351648354
1669,180151.23351648354
1670,180151.23351648354
