Id,SalePrice
1461,97135.828603649599
1462,139158.91481450349
1463,44958.346619621392
1464,258336.45259904821
1465,320293.37293409486
1466,197190.16125184548
1467,184739.15277128245
1468,404412.67074369633
1469,278031.63854668062
1470,266311.9293876756
1471,190729.33575758687
1472,134941.56654373975
1473,149114.58021900541
1474,97278.083695005102
1475,197718.53707489889
1476,325721.26850206713
1477,257512.61274951501
1478,262779.51677759434
1479,196654.70908652735
1480,149189.53769750168
1481,129053.59839111692
1482,169583.02190118871
1483,85850.123156666392
1484,101667.32117588878
1485,102983.64102787922
1486,231237.8216833284
1487,134349.70630501586
1488,161351.53108492045
1489,119737.1771107033
1490,273278.75463322538
1491,140805.75531480086
1492,126358.16911630279
1493,136534.1296119559
1494,319807.89599592338
1495,102019.31463002563
1496,280657.06981456268
1497,198839.25916947398
1498,171091.09113617521
1499,171411.59683099238
1500,147535.12519624786
1501,134868.72514176863
1502,437228.70114772231
1503,188128.85781074277
1504,134246.70567982341
1505,49995.08308396754
1506,157221.29830685674
1507,119704.22071569861
1508,158361.89386066783
1509,135159.34243408233
1510,182602.02956085431
1511,142575.67859271649
1512,162882.84710040208
1513,118322.85564742981
1514,95834.167741697151
1515,139664.56400371148
1516,118500.71531223203
1517,148499.35812696043
1518,102453.19960843131
1519,174165.19511438473
1520,168550.22868288646
1521,148045.84991091458
1522,189467.02429471389
1523,135989.27234903467
1524,196807.87788705429
1525,250686.44874155187
1526,145823.80950559938
1527,160066.46486346464
1528,196134.19913677213
1529,145703.5585782342
1530,105872.76867918675
1531,126736.03048231678
1532,133820.06915575589
1533,134218.18319609275
1534,172401.87993504608
1535,184839.53512619971
1536,106970.26244364043
1537,125159.40575239317
1538,149094.26148139039
1539,106042.45181648186
1540,246886.62007990296
1541,80526.138151555351
1542,231004.31382624936
1543,233222.48144018691
1544,148389.21180884415
1545,145961.54981415728
1546,388435.09724044346
1547,151401.36264587662
1548,87678.495064203831
1549,122153.91428904489
1550,192791.49381658601
1551,115323.95851344321
1552,145408.52963253408
1553,138228.09501940466
1554,204932.93859228501
1555,115925.87209871016
1556,335213.09598187916
1557,279786.01415626321
1558,104382.1243100166
1559,160399.70344106638
1560,131554.13557152136
1561,157033.19687436667
1562,148918.58783493156
1563,148165.54512350113
1564,325643.32762502762
1565,135123.29759340332
1566,173454.86368640765
1567,150608.41665262211
1568,171665.93648127696
1569,179364.70215127978
1570,174846.38594908541
1571,350641.04833217821
1572,117975.7623686427
1573,129670.61094000719
1574,131889.50090639867
1575,301462.46158200991
1576,98719.3410726617
1577,161994.58871290856
1578,139203.61267760268
1579,208744.52198590813
1580,373226.47256616241
1581,185819.11795026987
1582,443744.09002455627
1583,317192.74424671725
1584,99462.61048640449
1585,133950.4231790851
1586,239545.69803011423
1587,166417.4841296227
1588,88459.037181190928
1589,162828.44987845715
1590,193675.66759716865
1591,273226.71978643711
1592,75669.976689326475
1593,370377.75535953214
1594,119896.0142969875
1595,172885.00952382194
1596,281220.81394682109
1597,153857.77029264037
1598,208880.77457206242
1599,145824.13999520859
1600,154671.215877237
1601,115784.02111074459
1602,158220.22445245853
1603,402812.2221002123
