Id,SalePrice
1461,115259.14470962767
1462,177918.90415698482
1463,187516.87193252338
1464,203566.2064594656
1465,198191.5882028888
1466,172646.29725732427
1467,181847.4956737954
1468,158229.11761140003
1469,213176.32948049594
1470,122710.6282008802
1471,153947.71290872636
1472,96935.89985679934
1473,88029.86758973758
1474,148292.1825372596
1475,107874.1665368785
1476,366250.56522376655
1477,260499.87462285027
1478,312898.29690310004
1479,312138.3580894026
1480,457249.2790687045
1481,320819.2838789097
1482,202911.93527850165
1483,176912.08565398603
1484,169871.6268233895
1485,184686.24551031395
1486,188767.1643569527
1487,348726.4716296887
1488,219441.70455277612
1489,205949.75207989692
1490,256298.9575395764
1491,198264.7972655823
1492,107696.92328781536
1493,194246.1720234395
1494,291156.344831095
1495,298347.8194970411
1496,238362.1143074418
1497,181349.63636611955
1498,184789.09672997
1499,176209.60202480288
1500,162769.1299105925
1501,177119.8210626123
1502,138221.34196092206
1503,366381.3729767295
1504,236707.61480087152
1505,226536.57652301824
1506,192119.21826696553
1507,249633.41220716905
1508,196513.97641049552
1509,156478.40379508788
1510,151868.04386289307
1511,169568.83449135866
1512,174489.02902909467
1513,161150.5816714593
1514,169886.34294149285
1515,195081.8747807736
1516,156286.3943207417
1517,174796.1435205278
1518,127934.01985601796
1519,213656.18418005953
1520,123703.39073937951
1521,133198.9199286169
1522,183469.8289392136
1523,114944.86326377309
1524,116073.51183836296
1525,120313.60892556474
1526,103190.66713516071
1527,116417.07632547844
1528,126881.53044079494
1529,162774.10229981033
1530,229928.3169289609
1531,120801.10241892241
1532,95606.62886243983
1533,158542.13995398377
1534,118797.739351912
1535,151430.64216352737
1536,97596.11204548372
1537,49065.82381049928
1538,147723.23152642715
1539,205549.4091319914
1540,110614.65401537571
1541,143864.7601088513
1542,149837.78330637183
1543,189564.6206584408
1544,77147.27402922924
1545,117987.18009521492
1546,139178.24528816022
1547,133514.41009599733
1548,149800.52009383793
1549,130983.65413710027
1550,139955.53487555013
1551,102942.89238716027
1552,157785.7440887732
1553,163273.71861877624
1554,121923.08089963399
1555,153721.6938439884
1556,73094.94197287672
1557,153734.1913594844
1558,104183.02555940027
1559,72916.79001919995
1560,123473.987846206
1561,153223.19483568665
1562,130707.75098979153
1563,129768.11273998878
1564,157858.29646621522
1565,159491.6123725493
1566,231694.70363528555
1567,82568.54457464401
1568,225319.26648105244
1569,132391.5831983338
1570,117944.39465770725
1571,62299.737982815306
1572,135830.50602274766
1573,222150.72904959304
1574,138447.39553656062
1575,228688.38239234552
1576,238440.47440644802
1577,185395.14045147452
1578,158655.31589626655
1579,134030.00387621328
1580,188902.00266986358
1581,161838.84189273737
1582,129925.46137508919
1583,285733.9336514051
1584,222372.74762631668
1585,133027.85703780822
1586,95827.51920526405
1587,101824.52881778002
1588,145780.37190091185
1589,105329.8910919922
1590,121240.27103907749
1591,69078.64564876427
1592,129284.72993640049
1593,128481.88068076508
1594,136221.48431057512
1595,121774.14872748934
1596,232681.86659473338
1597,211826.60120566405
1598,221755.6083039713
